Ch_0,Ch_1,Ch_2,Ch_3,Ratio_0_1,TimeDiff_0_1,Ratio_2_3,TimeDiff_2_3
878,999,656,577,0.8788788788788788,-1561,1.1369150779896013,499
1321,1218,1621,1096,1.0845648604269293,126,1.479014598540146,-1156
1202,1228,1439,1364,0.9788273615635179,-625,1.0549853372434017,875
220,207,214,260,1.0628019323671498,-1999,0.823076923076923,3750
3432,1651,1761,1692,2.078740157480315,-2672,1.0407801418439717,2500
742,641,920,651,1.1575663026521061,749,1.41321044546851,-876
707,1076,1300,563,0.6570631970260223,1438,2.3090586145648313,-1561
228,213,218,191,1.0704225352112675,-500,1.1413612565445026,-250
249,358,296,198,0.6955307262569832,500,1.494949494949495,-1750
2500,1513,1546,1488,1.6523463317911433,-1750,1.038978494623656,1625
601,622,1266,968,0.9662379421221865,749,1.3078512396694215,1563
243,229,244,304,1.0611353711790392,-1750,0.8026315789473685,4751
1534,1265,1371,1696,1.2126482213438736,-2000,0.808372641509434,3032
2574,1600,1574,1861,1.60875,-2125,0.845781837721655,2468
1210,1018,1121,1290,1.1886051080550097,-1811,0.8689922480620155,2625
2405,2491,5123,2395,0.9654757125652349,469,2.1390396659707727,-1312
845,904,803,565,0.9347345132743363,-874,1.4212389380530974,-1563
1082,3399,1168,1240,0.31832892027066784,2485,0.9419354838709677,312
798,790,1324,1350,1.010126582278481,-62,0.9807407407407407,906
1266,1184,1047,755,1.0692567567567568,186,1.3867549668874173,-687
1305,2187,2289,1176,0.5967078189300411,2156,1.9464285714285714,-1408
1083,737,803,945,1.469470827679783,-749,0.8497354497354498,1938
1260,766,780,1084,1.6449086161879896,-1437,0.7195571955719557,2624
1318,791,831,1271,1.6662452591656132,-3501,0.6538158929976396,3499
994,912,931,5065,1.0899122807017543,-502,0.18381046396841066,5533
1189,1065,1404,730,1.116431924882629,564,1.9232876712328768,-1812
1208,969,1088,832,1.2466460268317854,-2813,1.3076923076923077,1188
1174,1783,2088,1214,0.6584408300616937,1812,1.7199341021416803,-1876
1048,1116,1415,1195,0.9390681003584229,-999,1.1841004184100419,1187
2413,1775,2085,2281,1.3594366197183099,-1311,0.9140727750986409,2376
1309,1241,1251,7691,1.0547945205479452,-1001,0.16265765180080613,6789
3121,829,1114,838,3.7647768395657417,-4547,1.3293556085918854,811
1277,1286,937,694,0.9930015552099534,-687,1.3501440922190202,-812
935,955,1734,1028,0.9790575916230366,312,1.6867704280155642,343
1959,1947,1842,1619,1.0061633281972264,-689,1.137739345274861,624
1781,941,1165,633,1.8926673751328373,-2718,1.8404423380726698,188
245,193,191,190,1.2694300518134716,-3000,1.0052631578947369,3749
1065,1171,1843,1199,0.9094790777113578,-811,1.537114261884904,1155
1472,1252,2943,1241,1.1757188498402555,-188,2.371474617244158,-608
1460,1387,2615,2400,1.0526315789473684,-750,1.0895833333333333,938
1077,1002,1146,2260,1.0748502994011977,-1438,0.5070796460176992,2905
1197,1273,950,844,0.9402985074626866,-1249,1.1255924170616114,188
959,941,1142,2020,1.0191285866099893,-1312,0.5653465346534653,2344
1315,1170,1403,4128,1.123931623931624,-562,0.33987403100775193,3611
930,1229,1324,896,0.7567127746135069,249,1.4776785714285714,876
1854,1683,3271,1497,1.1016042780748663,-719,2.185036740146961,-203
1500,1524,969,837,0.984251968503937,0,1.157706093189964,562
1053,992,1672,1315,1.061491935483871,-436,1.2714828897338404,-217
441,364,406,295,1.2115384615384615,-1501,1.376271186440678,-876
1775,912,1103,1483,1.9462719298245614,-2657,0.7437626432906271,2500
1181,759,782,730,1.5559947299077734,-2186,1.0712328767123287,2375
839,939,881,3931,0.8935037273695421,-1000,0.22411600101755277,3735
1147,1350,1133,1065,0.8496296296296296,1562,1.063849765258216,375
1553,1332,3236,1490,1.1659159159159158,500,2.1718120805369128,-515
1674,1284,1357,1299,1.3037383177570094,-1719,1.0446497305619709,938
626,3719,703,707,0.16832481849959666,3736,0.9943422913719944,563
1005,1023,1399,1783,0.9824046920821115,-1752,0.7846326416152551,1530
760,903,994,1417,0.8416389811738649,126,0.7014820042342979,2845
3590,1256,1429,1065,2.8582802547770703,-3548,1.3417840375586854,2030
1851,1215,1136,1015,1.5234567901234568,-1344,1.1192118226600984,500
1034,1264,1106,1025,0.8180379746835443,1501,1.0790243902439025,249
2147,1840,1965,1236,1.1668478260869566,-249,1.5898058252427185,-907
310,538,514,286,0.5762081784386617,1750,1.7972027972027973,124
1479,1521,3257,1525,0.9723865877712031,63,2.1357377049180326,-953
1821,2202,2561,1767,0.8269754768392371,1062,1.4493491794001132,376
287,320,314,257,0.896875,750,1.2217898832684826,2000
2594,2193,8243,1978,1.1828545371637027,-281,4.167340748230536,-4445
1587,1881,2009,1523,0.8437001594896332,436,1.3191070256073538,31
306,472,296,707,0.6483050847457628,-250,0.4186704384724187,4436
1232,2667,1306,1068,0.46194225721784776,780,1.2228464419475655,-125
1071,1525,2021,993,0.7022950819672131,1624,2.0352467270896275,-1093
360,658,712,308,0.547112462006079,1625,2.311688311688312,-1064
1241,795,904,1194,1.5610062893081762,-2563,0.7571189279731994,3374
281,690,296,266,0.4072463768115942,2124,1.112781954887218,-625
6810,856,1209,752,7.955607476635514,-7491,1.6077127659574468,313
316,230,193,220,1.373913043478261,126,0.8772727272727273,750
609,590,1115,973,1.0322033898305085,-125,1.1459403905447072,1250
882,440,559,751,2.0045454545454544,-1749,0.7443408788282291,2687
3759,1280,1653,1340,2.93671875,-4296,1.233582089552239,967
1008,562,582,962,1.793594306049822,-3313,0.604989604989605,4125
1349,1090,1145,1208,1.2376146788990825,-750,0.9478476821192053,437
1067,1042,583,624,1.023992322456814,-875,0.9342948717948718,501
1527,1715,1706,1401,0.8903790087463557,-500,1.217701641684511,-219
351,404,484,403,0.8688118811881188,-999,1.2009925558312655,1500
4183,1290,1448,937,3.2426356589147285,-4109,1.5453575240128068,563
901,941,616,558,0.9574920297555791,-687,1.103942652329749,250
1283,1167,929,862,1.0994001713796058,-1313,1.0777262180974478,188
1781,1283,1480,1671,1.3881527669524552,-344,0.8856971873129862,1250
1014,1143,1219,1074,0.8871391076115486,-873,1.1350093109869646,750
169,286,358,239,0.5909090909090909,2249,1.497907949790795,-1875
2442,3510,2381,2114,0.6957264957264957,312,1.1263008514664143,1218
806,1353,1499,769,0.5957132298595713,2376,1.9492847854356308,-3032
1270,1214,910,843,1.0461285008237233,-1001,1.0794780545670226,1250
334,589,588,379,0.567062818336163,250,1.5514511873350922,0
1072,840,2729,718,1.276190476190476,124,3.8008356545961,-3406
1058,1031,2202,950,1.026188166828322,624,2.3178947368421055,-437
1747,1642,2530,1848,1.06394640682095,-783,1.369047619047619,876
1337,1855,1376,1073,0.720754716981132,907,1.282385834109972,219
313,304,419,343,1.0296052631578947,500,1.2215743440233235,-1875
6082,2329,2728,2183,2.6114212108200943,-4499,1.249656436097114,750
1754,1316,1588,1626,1.3328267477203648,-750,0.976629766297663,407
618,529,506,361,1.168241965973535,-1,1.4016620498614958,1374
1464,1564,3142,1375,0.9360613810741688,1467,2.285090909090909,-735
827,5602,934,893,0.1476258479114602,5657,1.045912653975364,563
947,558,600,806,1.6971326164874552,-1187,0.7444168734491315,2812
791,1109,1071,674,0.7132551848512173,-750,1.589020771513353,-562
1036,909,1669,613,1.1397139713971398,188,2.7226753670473083,-1344
1077,966,1317,1321,1.1149068322981366,-876,0.9969719909159728,1249
1148,1144,1600,1308,1.0034965034965035,-250,1.2232415902140672,-62
741,1063,1336,690,0.6970837253057385,1187,1.936231884057971,-2125
1148,1096,728,552,1.0474452554744527,-625,1.318840579710145,500
1100,1022,6010,744,1.076320939334638,-437,8.077956989247312,-4414
1141,2312,1122,1006,0.4935121107266436,1468,1.1153081510934393,374
1306,1629,1084,977,0.8017188459177409,0,1.1095189355168884,1250
1190,945,2434,959,1.2592592592592593,500,2.538060479666319,-2438
589,455,514,378,1.2945054945054946,-2251,1.3597883597883598,1
280,253,250,395,1.1067193675889329,-1250,0.6329113924050633,1875
5676,3807,4702,4126,1.4909377462568951,-3813,1.1396025206010665,1985
1305,1329,1373,1393,0.981941309255079,-1688,0.9856424982053122,1000
1819,951,975,1624,1.9127234490010516,-3842,0.6003694581280788,3126
1181,1122,2951,728,1.052584670231729,124,4.053571428571429,-1235
2325,2539,3572,2297,0.9157148483654982,1188,1.5550718328254245,-360
1066,1121,1337,710,0.9509366636931311,-1126,1.8830985915492957,-1124
1402,965,985,1114,1.4528497409326424,-2124,0.8842010771992819,750
1211,1077,2283,738,1.1244196843082637,-375,3.0934959349593494,-4001
1134,959,1257,1360,1.1824817518248176,-375,0.924264705882353,1968
1170,1049,1372,1638,1.11534795042898,-1812,0.8376068376068376,2281
987,1892,993,979,0.5216701902748414,2186,1.014300306435138,124
323,213,208,207,1.516431924882629,-3000,1.0048309178743962,3500
3727,2559,2876,2345,1.4564282923016802,-2984,1.2264392324093816,1718
1128,1059,1106,1778,1.065155807365439,-1125,0.6220472440944882,2468
1758,1548,1870,4413,1.1356589147286822,-2344,0.4237480172218446,3234
373,220,200,174,1.6954545454545455,-2624,1.1494252873563218,750
1500,1597,2536,1411,0.939261114589856,501,1.7973068745570517,-1063
1504,1559,2668,1831,0.964720974983964,-1467,1.4571272528672856,63
1065,1187,1063,1046,0.8972198820556023,-500,1.0162523900573615,2001
673,675,1069,843,0.997037037037037,-625,1.2680901542111507,502
1202,1378,1112,1088,0.872278664731495,1688,1.0220588235294117,624
237,176,226,252,1.3465909090909092,1,0.8968253968253969,249
1199,1356,2141,1071,0.8842182890855457,376,1.9990662931839402,-32
2234,2011,2502,1693,1.110890104425659,-1281,1.4778499704666272,1405
614,348,312,455,1.764367816091954,-1500,0.6857142857142857,4251
408,304,363,265,1.3421052631578947,-1124,1.369811320754717,1250
1259,1306,2283,1703,0.9640122511485452,-1249,1.340575455079272,500
548,570,594,1113,0.9614035087719298,-2000,0.5336927223719676,2187
205,188,190,224,1.0904255319148937,-1501,0.8482142857142857,250
1838,1591,1954,1522,1.1552482715273413,530,1.2838370565045991,-407
594,1033,1100,514,0.5750242013552759,1250,2.140077821011673,-3125
2187,1118,1445,1983,1.9561717352415027,-1844,0.7286938981341402,3905
2597,3003,2325,2180,0.8648018648018648,-500,1.06651376146789,1063
268,265,212,191,1.0113207547169811,1,1.1099476439790577,-2250
1518,1415,1479,832,1.072791519434629,-2438,1.7776442307692308,-1470
1133,985,913,734,1.150253807106599,-2,1.2438692098092643,-63
2298,1323,1415,1693,1.7369614512471656,-1718,0.8357944477259303,3532
4046,4471,3833,3284,0.9049429657794676,156,1.1671741778319122,1642
432,473,774,611,0.9133192389006343,-1124,1.2667757774140753,874
1545,1645,5439,1381,0.939209726443769,64,3.938450398262129,-2780
4610,1081,1265,955,4.264569842738205,-5421,1.324607329842932,124
1240,1317,1489,1130,0.9415337889141989,314,1.3176991150442479,-1592
1500,1479,1987,1702,1.0141987829614605,-812,1.1674500587544065,1345
4092,3924,3069,2769,1.0428134556574924,48,1.1083423618634887,1062
825,937,1060,596,0.880469583778015,63,1.778523489932886,251
1023,1486,1164,1093,0.6884253028263796,749,1.0649588289112535,437
1376,1403,1498,4958,0.9807555238774056,-563,0.3021379588543768,4704
1739,2222,1655,1549,0.7826282628262826,219,1.0684312459651388,125
411,231,200,241,1.7792207792207793,-3376,0.8298755186721992,2499
211,283,464,247,0.7455830388692579,1500,1.8785425101214575,125
1186,1665,1918,1023,0.7123123123123123,1876,1.8748778103616812,-1625
304,492,518,263,0.6178861788617886,2124,1.9695817490494296,-1374
726,804,814,5028,0.9029850746268657,-375,0.1618933969769292,4484
301,269,308,281,1.1189591078066914,1750,1.096085409252669,1500
754,711,1238,1106,1.060478199718706,375,1.1193490054249549,1249
1133,1017,689,705,1.1140609636184857,-248,0.9773049645390071,624
1932,1646,1940,1781,1.1737545565006076,-1031,1.0892756878158338,1969
960,826,1223,1107,1.162227602905569,-2561,1.104787714543812,501
1190,1000,1341,2537,1.19,-1,0.528577059519117,3781
1738,2485,2110,1569,0.6993963782696178,1625,1.3448056086679414,-688
1163,1149,981,842,1.0121845082680592,-125,1.165083135391924,813
240,229,236,363,1.0480349344978166,-1001,0.650137741046832,2876
1371,1423,1112,1033,0.9634574841883345,-499,1.0764762826718297,1312
1328,2057,1475,1148,0.6456003889158969,1533,1.2848432055749128,155
2699,1105,1135,846,2.442533936651584,-2781,1.3416075650118204,1813
993,989,1825,956,1.0040444893832154,562,1.9089958158995817,-908
1565,2337,2540,1339,0.6696619597774925,1625,1.8969380134428677,-1312
1473,2139,1606,1798,0.6886395511921458,2156,0.8932146829810901,1251
1481,1034,1380,1068,1.432301740812379,-3438,1.2921348314606742,844
5866,6460,7246,5712,0.9080495356037152,2500,1.2685574229691876,25
214,217,238,423,0.9861751152073732,-1750,0.5626477541371159,3749
2381,3638,4191,2077,0.654480483782298,2000,2.0178141550312954,-1953
1181,1203,1700,1390,0.9817123857024106,-688,1.223021582733813,844
3208,1175,1199,1253,2.7302127659574467,-2671,0.9569034317637669,2249
1930,1564,1603,2307,1.2340153452685423,-1594,0.6948417858690941,2874
1086,1051,934,722,1.0333016175071361,-250,1.293628808864266,-749
1771,1878,1409,1115,0.943024494142705,-844,1.263677130044843,2000
218,189,231,193,1.1534391534391535,1000,1.1968911917098446,-501
937,762,913,1439,1.2296587926509186,-1063,0.6344683808200139,2718
1109,1191,1858,1053,0.9311502938706969,874,1.7644824311490979,-1155
1468,1543,1601,1528,0.9513933895009722,-1999,1.0477748691099475,2656
1151,1041,1897,1823,1.10566762728146,189,1.0405924300603402,1249
1132,1763,1204,1168,0.6420873511060692,2875,1.0308219178082192,876
393,294,264,335,1.336734693877551,-250,0.7880597014925373,376
913,1342,1258,873,0.680327868852459,-374,1.441008018327606,-875
1446,1339,1667,1801,1.0799103808812547,-688,0.9255968906163242,1250
1948,2055,3239,1980,0.9479318734793187,656,1.635858585858586,-970
3861,1255,1379,1104,3.0764940239043823,-3330,1.2490942028985508,1188
1002,1122,1220,1303,0.893048128342246,-1812,0.9363008442056792,1125
4814,3909,4167,3945,1.2315170120235355,-1485,1.0562737642585551,1281
3954,443,512,351,8.925507900677202,-6345,1.4586894586894588,2001
1064,972,1467,946,1.0946502057613168,1187,1.5507399577167018,-1782
1463,1661,2454,1187,0.8807947019867549,439,2.067396798652064,-313
1143,1491,1299,1155,0.7665995975855131,1626,1.1246753246753247,-283
471,358,281,234,1.3156424581005586,0,1.2008547008547008,-500
639,417,408,694,1.5323741007194245,-2750,0.5878962536023055,3125
2285,2900,2080,1854,0.7879310344827586,781,1.121898597626753,844
1862,1578,2270,1911,1.179974651457541,-1531,1.1878597592883307,1281
1194,3967,1313,1219,0.3009831106629695,3486,1.0771123872026251,1000
766,965,1225,624,0.7937823834196891,624,1.9631410256410255,-2063
976,882,2847,910,1.1065759637188208,-1187,3.1285714285714286,-1453
688,1070,1145,610,0.6429906542056075,1250,1.8770491803278688,-1250
344,384,498,397,0.8958333333333334,-626,1.2544080604534005,1625
1030,1119,2106,989,0.9204647006255585,749,2.129423660262892,-844
3124,2842,2538,2895,1.0992258972554538,1313,0.8766839378238342,1469
1079,1018,3738,906,1.0599214145383105,186,4.125827814569536,-2735
1666,1194,1238,1723,1.3953098827470687,-3280,0.718514219384794,2188
605,661,1006,1099,0.9152798789712556,499,0.9153776160145587,61
1355,1899,1490,1361,0.7135334386519221,1939,1.09478324761205,344
1398,1303,1484,4481,1.0729086722947045,-1874,0.33117607676857846,5032
988,1006,665,593,0.9821073558648111,-1062,1.12141652613828,-749
1323,1357,1272,2891,0.9749447310243183,-1468,0.43998616395710827,4188
1549,1438,1931,1944,1.0771905424200279,189,0.9933127572016461,1751
786,1360,1273,748,0.5779411764705882,2437,1.7018716577540107,-1312
961,982,960,2479,0.9786150712830958,-751,0.3872529245663574,4218
1215,921,1079,1097,1.3192182410423452,-437,0.98359161349134,-251
2447,2244,3964,3262,1.090463458110517,-811,1.2152053954629063,1264
1437,3632,1150,1112,0.3956497797356828,2971,1.0341726618705036,-125
2335,1568,2143,1687,1.4891581632653061,-1905,1.2703023117960877,1032
176,205,176,557,0.8585365853658536,-1,0.31597845601436264,4750
1891,1720,1238,1246,1.0994186046511627,-500,0.9935794542536116,1876
3159,2418,3783,2966,1.3064516129032258,-1344,1.275455158462576,828
1024,1320,1388,1049,0.7757575757575758,875,1.323164918970448,688
1355,1372,2131,1312,0.9876093294460642,876,1.6242378048780488,-282
661,1127,1061,587,0.5865128660159716,1750,1.807495741056218,-1313
3950,4001,3834,3300,0.9872531867033242,251,1.1618181818181819,1578
1616,1568,2281,1378,1.030612244897959,250,1.6552975326560233,-155
1036,564,668,827,1.8368794326241136,-2688,0.8077388149939541,4562
1156,1235,1085,1126,0.9360323886639677,2376,0.9635879218472468,811
269,187,418,183,1.4385026737967914,-500,2.2841530054644807,-1375
7682,1644,1976,1290,4.672749391727494,-6633,1.531782945736434,843
1673,1538,1749,6642,1.08777633289987,-1282,0.26332429990966577,6038
342,380,411,255,0.9,2001,1.611764705882353,-1625
229,233,224,307,0.9828326180257511,-3000,0.7296416938110749,5001
976,926,2550,810,1.0539956803455723,-813,3.1481481481481484,-2219
635,1172,1078,506,0.5418088737201365,2812,2.130434782608696,-1813
1123,783,876,991,1.434227330779055,499,0.8839556004036327,2124
1466,1071,1248,1423,1.3688141923436041,-1313,0.8770203794799719,1469
950,1166,1378,1062,0.8147512864493996,373,1.2975517890772128,93
4981,1677,2126,1761,2.970184853905784,-4391,1.2072685973878479,1533
1142,1115,1633,1072,1.0242152466367713,374,1.523320895522388,-94
4765,6740,5118,4529,0.706973293768546,3905,1.1300507838374918,1110
1499,902,1170,803,1.6618625277161863,-2749,1.4570361145703612,1688
1858,2462,2260,1727,0.7546709991876523,1219,1.3086276780544297,218
2808,1404,1428,1387,2.0,-2173,1.0295602018745493,2248
484,512,669,635,0.9453125,-374,1.0535433070866143,2000
2609,2296,2586,2380,1.1363240418118468,-2311,1.0865546218487394,2563
902,971,1739,1459,0.9289392378990731,-1187,1.1919122686771761,594
536,628,750,365,0.8535031847133758,1500,2.0547945205479454,186
4329,4043,6096,4086,1.0707395498392283,155,1.4919236417033774,-390
1321,1226,1535,1537,1.0774877650897228,-688,0.9986987638256344,1312
1046,1042,1013,821,1.0038387715930903,-813,1.2338611449451888,687
1677,2427,1538,1414,0.6909765142150803,2093,1.0876944837340876,1155
1147,878,1205,1076,1.306378132118451,-3437,1.1198884758364311,1062
1794,1560,1644,2322,1.15,-1656,0.7080103359173127,2374
2606,1487,1646,1801,1.7525218560860794,-2343,0.9139367018323153,2687
1527,1272,6109,1158,1.2004716981132075,95,5.275474956822107,-3476
226,376,234,232,0.601063829787234,-1376,1.0086206896551724,-251
1350,6547,1479,1238,0.20620131357873836,6516,1.1946688206785137,126
840,713,1328,1006,1.1781206171107994,-438,1.320079522862823,1188
